[03:31:16.730] Saved model at iteration 0
[03:35:33.357] Saved model at iteration 0
[03:36:57.426] Saved model at iteration 0
[03:44:18.784] Saved model at iteration 0
[03:45:57.340] Saved model at iteration 0
[05:03:23.260] 3870,-0.117502,-0.405093,0.040884,0.227403,0.193036
[05:03:24.386] 3871,-0.119916,-0.406240,0.041140,0.226529,0.186559
[05:03:25.512] 3872,-0.122808,-0.406423,0.040651,0.224182,0.187823
[05:03:26.640] 3873,-0.100260,-0.396207,0.045586,0.232015,0.183458
[05:03:27.769] 3874,-0.075762,-0.378816,0.049329,0.233962,0.197630
[05:03:28.897] 3875,-0.074746,-0.383798,0.049290,0.240693,0.190696
[05:03:30.027] 3876,-0.124805,-0.408400,0.040241,0.224520,0.188338
[05:03:31.155] 3877,-0.126466,-0.410785,0.040095,0.225248,0.189768
[05:03:32.281] 3878,-0.115797,-0.406298,0.040569,0.230413,0.195186
[05:03:33.409] 3879,-0.082437,-0.389954,0.049112,0.239583,0.188219
[05:03:34.536] 3880,-0.114268,-0.406903,0.042905,0.230686,0.190446
[05:03:35.662] 3881,-0.113998,-0.407379,0.043048,0.231641,0.186920
[05:03:36.785] 3882,-0.111022,-0.405460,0.043354,0.232584,0.185005
[05:03:37.915] 3883,-0.112689,-0.405300,0.040125,0.233308,0.191773
[05:03:39.043] 3884,-0.125742,-0.411273,0.039626,0.227219,0.186850
[05:03:40.169] 3885,-0.075812,-0.384788,0.048959,0.240880,0.191379
[05:03:41.296] 3886,-0.115777,-0.408932,0.041500,0.232775,0.188807
[05:03:42.430] 3887,-0.072436,-0.378594,0.051304,0.235178,0.196760
[05:03:43.556] 3888,-0.100500,-0.402802,0.045125,0.237423,0.197536
[05:03:44.683] 3889,-0.126773,-0.411219,0.040821,0.225139,0.184856
[05:03:45.808] 3890,-0.112883,-0.407136,0.042691,0.232390,0.191729
[05:03:46.935] 3891,-0.111444,-0.405770,0.042515,0.232994,0.188179
[05:03:48.063] 3892,-0.090169,-0.393181,0.048348,0.235901,0.187628
[05:03:49.190] 3893,-0.112142,-0.404772,0.042445,0.231150,0.190346
[05:03:50.320] 3894,-0.121578,-0.404281,0.040728,0.223346,0.186286
[05:03:51.448] 3895,-0.121727,-0.404362,0.040316,0.223917,0.184022
[05:03:52.575] 3896,-0.109972,-0.405050,0.043707,0.232697,0.186749
[05:03:53.702] 3897,-0.116898,-0.400310,0.040450,0.224471,0.184919
[05:03:54.828] 3898,-0.113875,-0.405679,0.041214,0.231790,0.188008
[05:03:55.954] 3899,-0.119151,-0.403186,0.040308,0.224626,0.191007
[05:03:57.078] 3900,-0.120066,-0.402923,0.040139,0.223703,0.190152
[05:03:58.207] 3901,-0.122177,-0.407421,0.038317,0.228318,0.186080
[05:03:59.333] 3902,-0.078254,-0.384450,0.048923,0.238504,0.187694
[05:04:00.459] 3903,-0.086989,-0.390131,0.047928,0.236366,0.188470
[05:04:01.580] 3904,-0.112620,-0.405160,0.043738,0.229806,0.189958
[05:04:02.712] 3905,-0.086792,-0.386815,0.046657,0.233820,0.195456
[05:04:03.837] 3906,-0.128258,-0.411151,0.039437,0.225091,0.183648
[05:04:04.962] 3907,-0.093270,-0.397020,0.047212,0.235990,0.205485
[05:04:06.088] 3908,-0.126487,-0.405040,0.040527,0.219853,0.181733
[05:04:07.214] 3909,-0.072293,-0.390328,0.050431,0.247570,0.200332
[05:04:08.337] 3910,-0.121395,-0.402303,0.041241,0.221466,0.182018
[05:04:09.463] 3911,-0.110980,-0.408139,0.044676,0.233540,0.189433
[05:04:10.589] 3912,-0.115533,-0.407233,0.042089,0.230796,0.188144
[05:04:11.719] 3913,-0.118862,-0.407718,0.040426,0.229084,0.193457
[05:04:12.847] 3914,-0.116077,-0.408239,0.041543,0.231885,0.187329
[05:04:13.974] 3915,-0.114857,-0.398433,0.041369,0.224415,0.177914
[05:04:15.103] 3916,-0.081370,-0.380444,0.049903,0.230035,0.191368
[05:04:16.231] 3917,-0.126537,-0.410039,0.039718,0.224931,0.188524
[05:04:17.355] 3918,-0.089351,-0.391022,0.048830,0.234086,0.187540
[05:04:18.481] 3919,-0.120768,-0.401694,0.040058,0.222849,0.180190
[05:04:19.609] 3920,-0.117007,-0.407578,0.044348,0.227783,0.184404
[05:04:20.734] 3921,-0.125497,-0.406791,0.040223,0.222338,0.187334
[05:04:21.861] 3922,-0.079723,-0.380148,0.049744,0.231222,0.194595
[05:04:22.989] 3923,-0.116100,-0.399142,0.041521,0.223534,0.179873
[05:04:24.115] 3924,-0.116337,-0.401739,0.041868,0.225079,0.184557
[05:04:25.244] 3925,-0.121579,-0.406138,0.042233,0.223786,0.185395
[05:04:26.371] 3926,-0.113848,-0.407893,0.043611,0.231646,0.187894
[05:04:27.495] 3927,-0.113490,-0.405830,0.043937,0.229701,0.187027
[05:04:28.623] 3928,-0.122132,-0.409389,0.042720,0.225915,0.186228
[05:04:29.749] 3929,-0.113909,-0.407914,0.043909,0.231116,0.189809
[05:04:30.874] 3930,-0.127848,-0.408712,0.038537,0.224019,0.183095
[05:04:32.003] 3931,-0.127395,-0.403504,0.040094,0.217995,0.180193
[05:04:33.129] 3932,-0.123295,-0.400966,0.039660,0.220115,0.178959
[05:04:34.252] 3933,-0.107400,-0.402009,0.042776,0.232664,0.191687
[05:04:35.380] 3934,-0.094034,-0.395583,0.048544,0.234396,0.186094
[05:04:36.509] 3935,-0.116916,-0.399715,0.041001,0.223283,0.185161
[05:04:37.639] 3936,-0.130726,-0.408803,0.040906,0.218804,0.183678
[05:04:38.766] 3937,-0.126472,-0.406662,0.041666,0.220362,0.181609
[05:04:39.892] 3938,-0.104630,-0.400349,0.043144,0.233707,0.188676
[05:04:41.018] 3939,-0.123745,-0.401580,0.040421,0.219604,0.178097
[05:04:42.144] 3940,-0.126632,-0.405053,0.041344,0.218741,0.183359
[05:04:43.268] 3941,-0.112173,-0.401562,0.043217,0.227695,0.184774
[05:04:44.397] 3942,-0.124937,-0.409252,0.042159,0.223646,0.185101
[05:04:45.523] 3943,-0.122792,-0.400009,0.040273,0.219102,0.178426
[05:04:46.646] 3944,-0.121105,-0.408439,0.041213,0.227617,0.185045
[05:04:47.771] 3945,-0.122486,-0.401694,0.039850,0.220405,0.189528
[05:04:48.902] 3946,-0.123758,-0.406451,0.040787,0.223084,0.188220
[05:04:50.028] 3947,-0.126525,-0.407780,0.041148,0.221415,0.186921
[05:04:51.152] 3948,-0.087941,-0.384984,0.050634,0.227582,0.188273
[05:04:52.279] 3949,-0.132806,-0.408074,0.040341,0.216404,0.185226
[05:04:53.406] 3950,-0.110348,-0.402563,0.044021,0.230008,0.181853
[05:04:54.532] 3951,-0.126125,-0.401358,0.040151,0.217583,0.174996
[05:04:55.661] 3952,-0.127950,-0.410520,0.040566,0.223590,0.184144
[05:04:56.790] 3953,-0.112997,-0.404183,0.043034,0.229174,0.189789
[05:04:57.917] 3954,-0.099585,-0.399242,0.045191,0.235996,0.184689
[05:04:59.043] 3955,-0.112836,-0.402849,0.042506,0.228692,0.188150
[05:05:00.172] 3956,-0.126542,-0.399781,0.039150,0.216463,0.176272
[05:05:01.302] 3957,-0.123171,-0.399000,0.041787,0.216788,0.172535
[05:05:02.429] 3958,-0.129720,-0.405093,0.040952,0.216671,0.177509
[05:05:03.554] 3959,-0.128966,-0.409667,0.041255,0.221258,0.181881
[05:05:04.680] 3960,-0.120159,-0.404592,0.040497,0.225484,0.184522
[05:05:05.807] 3961,-0.116295,-0.403517,0.042602,0.225944,0.186764
[05:05:06.932] 3962,-0.099541,-0.395014,0.048164,0.229308,0.180009
[05:05:08.057] 3963,-0.118032,-0.405613,0.043803,0.225419,0.183590
[05:05:09.186] 3964,-0.088698,-0.397650,0.050659,0.239350,0.189433
[05:05:10.315] 3965,-0.124118,-0.405965,0.043304,0.220527,0.180161
[05:05:11.439] 3966,-0.090333,-0.392638,0.046116,0.237802,0.183872
[05:05:12.564] 3967,-0.122066,-0.404462,0.041585,0.221866,0.189455
[05:05:13.691] 3968,-0.122599,-0.407247,0.041443,0.224867,0.183377
[05:05:14.816] 3969,-0.117524,-0.403955,0.043779,0.224215,0.184372
[05:05:15.942] 3970,-0.131838,-0.409237,0.040810,0.218270,0.183191
[05:05:17.069] 3971,-0.121973,-0.406005,0.043227,0.222996,0.178102
[05:05:18.197] 3972,-0.135730,-0.410578,0.039843,0.217133,0.178727
[05:05:19.325] 3973,-0.094600,-0.389617,0.047520,0.229199,0.182977
[05:05:20.451] 3974,-0.111695,-0.401365,0.043792,0.227132,0.187459
[05:05:21.581] 3975,-0.136191,-0.410914,0.039481,0.217249,0.179926
[05:05:22.708] 3976,-0.120752,-0.408197,0.043636,0.225204,0.186046
[05:05:23.836] 3977,-0.129582,-0.401823,0.040607,0.214289,0.173457
[05:05:24.960] 3978,-0.122646,-0.405257,0.042447,0.221809,0.183559
[05:05:26.088] 3979,-0.103815,-0.393973,0.047959,0.224334,0.178657
[05:05:27.214] 3980,-0.133592,-0.406497,0.041089,0.213819,0.179980
[05:05:28.340] 3981,-0.075175,-0.381635,0.051828,0.236043,0.185879
[05:05:29.468] 3982,-0.082614,-0.381426,0.050139,0.230327,0.183457
[05:05:30.593] 3983,-0.130817,-0.404922,0.041588,0.214656,0.178603
[05:05:31.720] 3984,-0.132950,-0.408055,0.042476,0.214851,0.177780
[05:05:32.845] 3985,-0.097365,-0.389677,0.047336,0.226432,0.185429
[05:05:33.973] 3986,-0.102620,-0.394452,0.049097,0.224869,0.178650
[05:05:35.100] 3987,-0.095031,-0.400541,0.049713,0.237012,0.187847
[05:05:36.226] 3988,-0.097336,-0.385722,0.048863,0.221090,0.184319
[05:05:37.349] 3989,-0.120096,-0.404958,0.044157,0.222907,0.177976
[05:05:38.475] 3990,-0.078517,-0.384048,0.051922,0.235097,0.185116
[05:05:39.601] 3991,-0.082822,-0.385581,0.052104,0.232333,0.183220
[05:05:40.728] 3992,-0.117125,-0.404821,0.043845,0.225157,0.186933
[05:05:41.855] 3993,-0.086439,-0.390129,0.050400,0.234490,0.188001
[05:05:42.985] 3994,-0.120096,-0.410300,0.044944,0.226609,0.186513
[05:05:44.116] 3995,-0.133794,-0.406655,0.041917,0.213038,0.179063
[05:05:45.243] 3996,-0.127342,-0.399573,0.042506,0.212764,0.169615
[05:05:46.370] 3997,-0.125912,-0.406126,0.043645,0.219114,0.174549
[05:05:47.495] 3998,-0.120828,-0.402362,0.042297,0.220986,0.182510
[05:05:48.622] 3999,-0.142299,-0.411124,0.039492,0.212110,0.172238
[05:05:49.335] Saved model at iteration 4000
[05:05:49.766] 4000,-0.126088,-0.405567,0.042711,0.218860,0.179083
[05:05:50.894] 4001,-0.123087,-0.404568,0.043491,0.220201,0.177890
[05:05:52.020] 4002,-0.142629,-0.414604,0.040536,0.213935,0.175039
[05:05:53.145] 4003,-0.106525,-0.394880,0.048786,0.221795,0.177748
[05:05:54.271] 4004,-0.126882,-0.404676,0.043198,0.217066,0.175307
[05:05:55.398] 4005,-0.125704,-0.406381,0.042085,0.220659,0.179331
[05:05:56.525] 4006,-0.125350,-0.406130,0.041814,0.220985,0.179801
[05:05:57.651] 4007,-0.097356,-0.385596,0.049095,0.220785,0.183594
[05:05:58.781] 4008,-0.127326,-0.404054,0.040431,0.218730,0.175666
[05:05:59.904] 4009,-0.122819,-0.405149,0.044208,0.220416,0.177058
[05:06:01.030] 4010,-0.133606,-0.402158,0.040377,0.211045,0.171293
[05:06:02.157] 4011,-0.103323,-0.393171,0.048990,0.223323,0.175354
[05:06:03.285] 4012,-0.127756,-0.407206,0.043657,0.217958,0.178350
[05:06:04.414] 4013,-0.127369,-0.406762,0.043663,0.218125,0.176048
[05:06:05.539] 4014,-0.134084,-0.402482,0.040299,0.210953,0.171463
[05:06:06.664] 4015,-0.099662,-0.395947,0.046590,0.231790,0.179060
[05:06:07.791] 4016,-0.131297,-0.408352,0.042731,0.216814,0.175112
[05:06:08.916] 4017,-0.129669,-0.406838,0.042699,0.217055,0.174134
[05:06:10.039] 4018,-0.142385,-0.409094,0.040307,0.208779,0.176225
[05:06:11.169] 4019,-0.126062,-0.404763,0.042490,0.218114,0.180969
[05:06:12.295] 4020,-0.105946,-0.387958,0.049476,0.214728,0.178079
[05:06:13.419] 4021,-0.139620,-0.408069,0.040954,0.209809,0.176856
[05:06:14.545] 4022,-0.134986,-0.402030,0.040580,0.209299,0.171649
[05:06:15.675] 4023,-0.133132,-0.407398,0.040128,0.216508,0.176302
[05:06:16.798] 4024,-0.108838,-0.398184,0.045346,0.226317,0.176838
[05:06:17.921] 4025,-0.127740,-0.404777,0.041112,0.218049,0.178763
[05:06:19.048] 4026,-0.139738,-0.408429,0.040748,0.210226,0.177183
[05:06:20.176] 4027,-0.115315,-0.401976,0.044801,0.223110,0.187496
[05:06:21.303] 4028,-0.134164,-0.407283,0.041479,0.213617,0.180228
[05:06:22.430] 4029,-0.125838,-0.403775,0.044124,0.216657,0.171555
[05:06:23.558] 4030,-0.098925,-0.389769,0.048846,0.224040,0.179584
[05:06:24.685] 4031,-0.133364,-0.406890,0.043053,0.213299,0.171737
[05:06:25.813] 4032,-0.120766,-0.403746,0.045263,0.219371,0.183461
[05:06:26.940] 4033,-0.096361,-0.382534,0.049503,0.219217,0.174527
[05:06:28.067] 4034,-0.103240,-0.390636,0.048456,0.221066,0.178735
[05:06:29.192] 4035,-0.106818,-0.387515,0.049278,0.213687,0.177318
[05:06:30.316] 4036,-0.130284,-0.409232,0.043590,0.217266,0.180926
[05:06:31.443] 4037,-0.110368,-0.397386,0.048732,0.220890,0.173963
[05:06:32.572] 4038,-0.131339,-0.405637,0.043464,0.213560,0.172732
[05:06:33.701] 4039,-0.137048,-0.406558,0.042169,0.209908,0.174332
[05:06:34.828] 4040,-0.140700,-0.408587,0.041786,0.208787,0.173141
[05:06:35.955] 4041,-0.142266,-0.408042,0.041368,0.207184,0.172240
[05:06:37.083] 4042,-0.083131,-0.382131,0.051527,0.229266,0.182066
[05:06:38.209] 4043,-0.133394,-0.406528,0.041659,0.214001,0.174739
[05:06:39.337] 4044,-0.112270,-0.396807,0.047252,0.219908,0.173772
[05:06:40.465] 4045,-0.132096,-0.405731,0.042026,0.213552,0.180557
[05:06:41.589] 4046,-0.141580,-0.413579,0.039832,0.213995,0.181716
[05:06:42.715] 4047,-0.142906,-0.408352,0.039359,0.208507,0.175791
[05:06:43.842] 4048,-0.102059,-0.389134,0.047404,0.221719,0.179517
[05:06:44.970] 4049,-0.140162,-0.405753,0.040699,0.207912,0.169794
[05:06:46.097] 4050,-0.116935,-0.399745,0.043964,0.221370,0.174774
[05:06:47.225] 4051,-0.129552,-0.404044,0.041960,0.214718,0.178137
[05:06:48.352] 4052,-0.144583,-0.413393,0.039330,0.211552,0.179284
[05:06:49.480] 4053,-0.131227,-0.404848,0.042278,0.213600,0.177422
[05:06:50.606] 4054,-0.116262,-0.398436,0.044544,0.220326,0.173048
[05:06:51.730] 4055,-0.109823,-0.392294,0.048246,0.217093,0.171314
[05:06:52.856] 4056,-0.141321,-0.409987,0.039191,0.212125,0.173498
[05:06:53.983] 4057,-0.140081,-0.410995,0.041936,0.211664,0.173145
[05:06:55.107] 4058,-0.138309,-0.402395,0.039946,0.207125,0.170154
[05:06:56.234] 4059,-0.132576,-0.405715,0.040404,0.215074,0.176608
[05:06:57.364] 4060,-0.143127,-0.409227,0.039869,0.208680,0.175506
[05:06:58.492] 4061,-0.134639,-0.406055,0.040496,0.213376,0.175446
[05:06:59.618] 4062,-0.112313,-0.393717,0.047430,0.216633,0.173412
[05:07:00.745] 4063,-0.143046,-0.405815,0.041090,0.204684,0.169949
[05:07:01.872] 4064,-0.137449,-0.405578,0.042694,0.208161,0.172754
[05:07:02.997] 4065,-0.130303,-0.405652,0.043263,0.214807,0.172801
[05:07:04.121] 4066,-0.134951,-0.408212,0.042845,0.213118,0.172981
[05:07:05.247] 4067,-0.109120,-0.390672,0.046884,0.216644,0.180240
[05:07:06.374] 4068,-0.112964,-0.396373,0.048174,0.217990,0.172450
[05:07:07.502] 4069,-0.107176,-0.387165,0.048895,0.213350,0.177439
[05:07:08.630] 4070,-0.134206,-0.403061,0.040026,0.211995,0.168347
[05:07:09.759] 4071,-0.113001,-0.391866,0.047641,0.214240,0.169826
[05:07:10.887] 4072,-0.132574,-0.406163,0.041949,0.213882,0.177582
[05:07:12.014] 4073,-0.105071,-0.400733,0.050015,0.227481,0.181654
[05:07:13.141] 4074,-0.116629,-0.397734,0.049108,0.214912,0.170842
[05:07:14.269] 4075,-0.122280,-0.402907,0.045502,0.216924,0.182012
[05:07:15.394] 4076,-0.118778,-0.399312,0.045986,0.216279,0.182688
[05:07:16.518] 4077,-0.135699,-0.400477,0.040892,0.206786,0.170998
[05:07:17.646] 4078,-0.141811,-0.409189,0.040287,0.209906,0.171854
[05:07:18.773] 4079,-0.130943,-0.408981,0.043970,0.216163,0.179061
[05:07:19.897] 4080,-0.132443,-0.410657,0.043848,0.216503,0.178627
[05:07:21.023] 4081,-0.144139,-0.408359,0.041281,0.205433,0.175058
[05:07:22.153] 4082,-0.142488,-0.402629,0.040052,0.203624,0.164648
[05:07:23.276] 4083,-0.105496,-0.392901,0.045737,0.224394,0.172742
[05:07:24.400] 4084,-0.130840,-0.405128,0.042018,0.214432,0.178375
[05:07:25.527] 4085,-0.135120,-0.399562,0.042097,0.205874,0.164703
[05:07:26.656] 4086,-0.147324,-0.411022,0.040779,0.205877,0.170416
[05:07:27.784] 4087,-0.145725,-0.410319,0.040710,0.206497,0.173868
[05:07:28.912] 4088,-0.143560,-0.407410,0.041526,0.205083,0.172418
[05:07:30.041] 4089,-0.139889,-0.406926,0.041579,0.207785,0.176731
[05:07:31.168] 4090,-0.094094,-0.379534,0.049369,0.217815,0.182556
[05:07:32.294] 4091,-0.135508,-0.408844,0.042268,0.213643,0.174246
[05:07:33.425] 4092,-0.139530,-0.408366,0.043087,0.208229,0.175195
[05:07:34.553] 4093,-0.119121,-0.398407,0.045509,0.215526,0.182515
[05:07:35.679] 4094,-0.136053,-0.406235,0.042988,0.209544,0.176493
[05:07:36.805] 4095,-0.141760,-0.408201,0.040618,0.208281,0.175420
[05:07:37.933] 4096,-0.143907,-0.405233,0.041006,0.203568,0.167513
[05:07:39.061] 4097,-0.144810,-0.408636,0.041731,0.205101,0.169942
[05:07:40.189] 4098,-0.114600,-0.388943,0.049075,0.208177,0.170906
[05:07:41.313] 4099,-0.143964,-0.401957,0.041025,0.200238,0.167305
[05:07:42.438] 4100,-0.135565,-0.406241,0.043353,0.210272,0.170507
[05:07:43.566] 4101,-0.118182,-0.396380,0.047521,0.213683,0.169936
[05:07:44.690] 4102,-0.107346,-0.390066,0.047572,0.217500,0.176476
[05:07:45.816] 4103,-0.144351,-0.408608,0.039762,0.206911,0.175835
[05:07:46.944] 4104,-0.106055,-0.398269,0.048114,0.226013,0.180872
[05:07:48.068] 4105,-0.149602,-0.414379,0.039453,0.207562,0.177619
[05:07:49.191] 4106,-0.146224,-0.402794,0.040826,0.199264,0.164803
[05:07:50.317] 4107,-0.151471,-0.410633,0.040278,0.201977,0.169067
[05:07:51.447] 4108,-0.137873,-0.406541,0.043263,0.208550,0.168549
[05:07:52.573] 4109,-0.112345,-0.386933,0.048617,0.208446,0.175253
[05:07:53.699] 4110,-0.126164,-0.397990,0.045449,0.209767,0.166100
[05:07:54.826] 4111,-0.145403,-0.406556,0.041827,0.202560,0.167666
[05:07:55.956] 4112,-0.134365,-0.406487,0.043268,0.211188,0.176668
[05:07:57.084] 4113,-0.137644,-0.410789,0.042962,0.212566,0.176170
[05:07:58.210] 4114,-0.101185,-0.393375,0.051008,0.223476,0.177070
[05:07:59.337] 4115,-0.153242,-0.414259,0.040136,0.204230,0.166508
[05:08:00.463] 4116,-0.146393,-0.407418,0.041926,0.202349,0.167507
[05:08:01.589] 4117,-0.146591,-0.405921,0.041798,0.200843,0.166895
[05:08:02.718] 4118,-0.098307,-0.380206,0.052098,0.211986,0.178154
[05:08:03.845] 4119,-0.147697,-0.403651,0.039524,0.200125,0.163055
[05:08:04.973] 4120,-0.146119,-0.400881,0.039061,0.199472,0.162297
[05:08:06.099] 4121,-0.146825,-0.405514,0.040012,0.201655,0.170214
[05:08:07.224] 4122,-0.144918,-0.406613,0.041906,0.202820,0.169693
[05:08:08.352] 4123,-0.147418,-0.407419,0.042355,0.200816,0.168303
[05:08:09.478] 4124,-0.103284,-0.390086,0.050163,0.218964,0.176748
[05:08:10.600] 4125,-0.143646,-0.408079,0.041378,0.205650,0.174049
[05:08:11.728] 4126,-0.109437,-0.393773,0.046942,0.220234,0.171607
[05:08:12.855] 4127,-0.116049,-0.390960,0.046973,0.211113,0.168247
[05:08:13.983] 4128,-0.115332,-0.391823,0.047915,0.211684,0.168927
[05:08:15.110] 4129,-0.101436,-0.381953,0.049075,0.214267,0.171745
[05:08:16.238] 4130,-0.106087,-0.388085,0.049391,0.215150,0.174561
[05:08:17.366] 4131,-0.138958,-0.407871,0.044313,0.207640,0.169598
[05:08:18.492] 4132,-0.147686,-0.407552,0.041040,0.201781,0.170449
[05:08:19.620] 4133,-0.151500,-0.409919,0.039652,0.201888,0.168797
[05:08:20.746] 4134,-0.153435,-0.408314,0.040052,0.198121,0.167060
[05:08:21.872] 4135,-0.143442,-0.404862,0.042060,0.202820,0.165395
[05:08:22.997] 4136,-0.123497,-0.395534,0.046426,0.209017,0.165941
[05:08:24.127] 4137,-0.118772,-0.396974,0.049404,0.211955,0.168434
[05:08:25.255] 4138,-0.106039,-0.388112,0.048681,0.216031,0.173610
[05:08:26.380] 4139,-0.123682,-0.397502,0.048484,0.208821,0.165156
[05:08:27.507] 4140,-0.126148,-0.398305,0.048566,0.207253,0.163381
[05:08:28.642] 4141,-0.153573,-0.409987,0.041286,0.198555,0.165721
[05:08:29.769] 4142,-0.145164,-0.411341,0.042322,0.207019,0.168355
[05:08:30.893] 4143,-0.145831,-0.407739,0.037871,0.206992,0.170449
[05:08:32.018] 4144,-0.153058,-0.408515,0.039521,0.199074,0.168616
[05:08:33.144] 4145,-0.148207,-0.409674,0.038112,0.206379,0.169766
[05:08:34.272] 4146,-0.112605,-0.399783,0.048717,0.220677,0.177831
[05:08:35.396] 4147,-0.119823,-0.394821,0.048109,0.210003,0.168859
[05:08:36.525] 4148,-0.123382,-0.397344,0.048133,0.209242,0.165874
[05:08:37.652] 4149,-0.121113,-0.397371,0.048722,0.210656,0.168809
[05:08:38.777] 4150,-0.124325,-0.396244,0.047023,0.208451,0.164447
[05:08:39.908] 4151,-0.145492,-0.409495,0.042607,0.204221,0.171739
[05:08:41.036] 4152,-0.147162,-0.407413,0.042040,0.201323,0.168876
[05:08:42.162] 4153,-0.143468,-0.406648,0.042331,0.203751,0.170983
[05:08:43.287] 4154,-0.103838,-0.394092,0.051444,0.221344,0.174657
[05:08:44.415] 4155,-0.149243,-0.408318,0.042070,0.200392,0.166133
[05:08:45.543] 4156,-0.146330,-0.406686,0.040920,0.202336,0.170990
[05:08:46.670] 4157,-0.137555,-0.404991,0.043373,0.207442,0.166210
[05:08:47.791] 4158,-0.106113,-0.380831,0.050164,0.207141,0.174122
[05:08:48.917] 4159,-0.155186,-0.410915,0.041179,0.197834,0.167158
[05:08:50.044] 4160,-0.134374,-0.404020,0.045371,0.207664,0.166105
[05:08:51.170] 4161,-0.149866,-0.407125,0.041476,0.199060,0.167240
[05:08:52.294] 4162,-0.139551,-0.408199,0.043004,0.208209,0.174347
[05:08:53.421] 4163,-0.142781,-0.408124,0.042839,0.205451,0.170535
[05:08:54.547] 4164,-0.141225,-0.406380,0.042399,0.205776,0.169797
[05:08:55.668] 4165,-0.148867,-0.401823,0.040048,0.196747,0.161614
[05:08:56.793] 4166,-0.140649,-0.405111,0.042631,0.204890,0.169399
[05:08:57.920] 4167,-0.153922,-0.405091,0.040570,0.194312,0.162880
[05:08:59.046] 4168,-0.151060,-0.407763,0.041657,0.198313,0.167331
[05:09:00.172] 4169,-0.109570,-0.386424,0.049289,0.210789,0.167768
[05:09:01.300] 4170,-0.155970,-0.408933,0.041717,0.194947,0.162981
[05:09:02.427] 4171,-0.159678,-0.413020,0.040476,0.196240,0.166263
[05:09:03.557] 4172,-0.120305,-0.388532,0.049345,0.202065,0.168168
[05:09:04.684] 4173,-0.151721,-0.406917,0.041260,0.197382,0.165539
[05:09:05.808] 4174,-0.156078,-0.409663,0.042030,0.195288,0.162667
[05:09:06.934] 4175,-0.156659,-0.412156,0.040493,0.198700,0.163044
[05:09:08.058] 4176,-0.157341,-0.410670,0.039294,0.197402,0.166327
[05:09:09.184] 4177,-0.143959,-0.406578,0.040366,0.205315,0.169386
[05:09:10.313] 4178,-0.150803,-0.407548,0.041441,0.198374,0.169301
[05:09:11.441] 4179,-0.144764,-0.407571,0.042703,0.203608,0.164960
[05:09:12.563] 4180,-0.149280,-0.401354,0.040108,0.195974,0.159924
[05:09:13.691] 4181,-0.123844,-0.397144,0.048964,0.207780,0.165565
[05:09:14.823] 4182,-0.114198,-0.392610,0.050099,0.211319,0.169936
[05:09:15.949] 4183,-0.148757,-0.408675,0.041919,0.201542,0.164575
[05:09:17.073] 4184,-0.141687,-0.404539,0.044196,0.202421,0.162352
[05:09:18.202] 4185,-0.127905,-0.398619,0.046387,0.206719,0.176091
[05:09:19.327] 4186,-0.127508,-0.395373,0.048088,0.203426,0.163520
[05:09:20.453] 4187,-0.160216,-0.413771,0.039987,0.197407,0.161616
[05:09:21.581] 4188,-0.146810,-0.404971,0.040616,0.200929,0.166150
[05:09:22.710] 4189,-0.129832,-0.397229,0.047980,0.203295,0.161218
[05:09:23.838] 4190,-0.146372,-0.400174,0.042146,0.195858,0.157974
[05:09:24.963] 4191,-0.144987,-0.404861,0.043479,0.200339,0.160549
[05:09:26.091] 4192,-0.097787,-0.383902,0.051908,0.216742,0.174657
[05:09:27.218] 4193,-0.157099,-0.409239,0.041330,0.194379,0.164313
[05:09:28.344] 4194,-0.153923,-0.412186,0.040394,0.201423,0.164460
[05:09:29.468] 4195,-0.154734,-0.411031,0.039692,0.200249,0.163568
[05:09:30.594] 4196,-0.113705,-0.391260,0.048872,0.211483,0.171992
[05:09:31.721] 4197,-0.160524,-0.412511,0.039618,0.196247,0.161215
[05:09:32.847] 4198,-0.113387,-0.387181,0.048703,0.208319,0.167719
[05:09:33.973] 4199,-0.150523,-0.408002,0.041790,0.198895,0.167934
[05:09:35.098] 4200,-0.158049,-0.412185,0.038526,0.199171,0.164385
[05:09:36.225] 4201,-0.154071,-0.403174,0.041156,0.192215,0.157319
[05:09:37.352] 4202,-0.119219,-0.397139,0.046606,0.214696,0.166176
[05:09:38.475] 4203,-0.127564,-0.394697,0.047082,0.203761,0.162890
[05:09:39.601] 4204,-0.148635,-0.406873,0.040910,0.200851,0.164768
[05:09:40.727] 4205,-0.159609,-0.410187,0.040016,0.194185,0.163775
[05:09:41.854] 4206,-0.123234,-0.394102,0.048226,0.206094,0.165477
[05:09:42.978] 4207,-0.115006,-0.388257,0.049722,0.207043,0.164856
[05:09:44.105] 4208,-0.132209,-0.396479,0.048191,0.200100,0.159802
[05:09:45.233] 4209,-0.146878,-0.400455,0.042246,0.195710,0.156196
[05:09:46.359] 4210,-0.154413,-0.403851,0.040128,0.193531,0.157797
[05:09:47.486] 4211,-0.152838,-0.408422,0.039976,0.199296,0.163109
[05:09:48.613] 4212,-0.123699,-0.397744,0.046385,0.211188,0.164716
[05:09:49.742] 4213,-0.159335,-0.414750,0.039958,0.198368,0.170887
[05:09:50.866] 4214,-0.118053,-0.389604,0.048216,0.206609,0.167258
[05:09:51.993] 4215,-0.132030,-0.395807,0.045096,0.202682,0.159996
